"측정일자","도로변구분","측정소명","미세먼지(㎍/㎥)","오존(ppm)","이산화질소농도(ppm)","일산화탄소농도(ppm)","아황산가스농도(ppm)"
"20191121","고공","북한산","29","0.014","0.017","0.4","0.003"
"20191121","일반도로","한강대로","41","0.004","0.051","0.7","0.005"
"20191121","입체","마포아트센터","36","0.007","0.047","0.5","0.003"
"20191121","중앙차로","동작대로","36","0.003","0.055","0.8","0.007"
"20191121","일반도로","도산대로","0","0.004","0.046","0.8","0.003"
"20191121","고공","남산","34","0.007","0.034","0.9","0.004"
"20191121","경계","궁동","36","0.005","0.028","0.4","0.004"
"20191121","일반도로","종로","37","0.003","0.047","0.8","0.004"
"20191121","경계","세곡","37","0.004","0.034","1","0.005"
"20191121","중앙차로","강남대로","0","0.002","0.067","1","0.003"
"20191121","입체","올림픽공원","38","0.004","0.031","0.8","0.002"
"20191121","일반도로","영등포로","40","0.005","0.046","0.8","0.004"
"20191121","일반도로","화랑로","48","0.004","0.037","0.7","0.003"
"20191121","입체","서울숲","36","0.004","0.034","0.4","0.004"
"20191121","입체","자연사박물관","33","0","0","0","0"
"20191121","일반도로","신촌로","42","0.004","0.051","0.8","0.004"
"20191121","중앙차로","공항대로","49","0.003","0.047","0.7","0.005"
"20191121","고공","관악산","37","0.012","0.009","0.5","0.003"
"20191121","일반도로","천호대로","45","0.003","0.043","0.7","0.003"
"20191121","경계","행주","48","0.004","0.038","0.8","0.004"
"20191121","일반도로","시흥대로","37","0.003","0.065","1","0.005"
"20191121","전용차로","정릉로","45","0.003","0.115","0.7","0.005"
"20191120","중앙차로","공항대로","33","0.008","0.038","0.5","0.005"
"20191120","입체","올림픽공원","22","0.012","0.024","0.6","0.003"
"20191120","일반도로","영등포로","26","0.013","0.034","0.5","0.004"
"20191120","고공","관악산","24","0.007","0.013","0.6","0.003"
"20191120","경계","행주","21","0.019","0.02","0.5","0.004"
"20191120","일반도로","천호대로","32","0.009","0.041","0.6","0.004"
"20191120","중앙차로","동작대로","20","0.009","0.044","0.5","0.007"
"20191120","일반도로","시흥대로","22","0.011","0.043","0.6","0.004"
"20191120","입체","마포아트센터","22","0.019","0.026","0.3","0.003"
"20191120","입체","자연사박물관","22","0","0","0","0"
"20191120","입체","서울숲","19","0.015","0.027","0.2","0.004"
"20191120","경계","궁동","20","0.009","0.018","0.4","0.004"
"20191120","경계","세곡","24","0.007","0.03","0.7","0.004"
"20191120","일반도로","한강대로","20","0.013","0.033","0.5","0.004"
"20191120","일반도로","신촌로","28","0.01","0.043","0.6","0.004"
"20191120","고공","남산","23","0.018","0.018","0.6","0.004"
"20191120","일반도로","종로","26","0.015","0.025","0.4","0.003"
"20191120","중앙차로","강남대로","0","0.008","0.049","0.6","0.003"
"20191120","고공","북한산","14","0.024","0.006","0.3","0.003"
"20191120","일반도로","화랑로","30","0.011","0.03","0.5","0.003"
"20191120","전용차로","정릉로","26","0.006","0.091","0.5","0.005"
"20191120","일반도로","도산대로","0","0.015","0.036","0.7","0.003"
"20191119","경계","행주","33","0.023","0.014","0.5","0.004"
"20191119","중앙차로","강남대로","0","0.014","0.047","0.6","0.003"
"20191119","전용차로","정릉로","34","0.009","0.074","0.3","0.004"
"20191119","일반도로","종로","29","0.023","0.014","0.3","0.003"
"20191119","일반도로","한강대로","28","0.018","0.024","0.4","0.003"
"20191119","입체","서울숲","28","0.022","0","0.1","0.004"
"20191119","입체","자연사박물관","31","0","0","0","0"
"20191119","입체","마포아트센터","28","0.023","0.014","0.3","0.003"
"20191119","중앙차로","공항대로","35","0.014","0.028","0.4","0.005"
"20191119","일반도로","영등포로","33","0.014","0.028","0.4","0.003"
"20191119","입체","올림픽공원","30","0.021","0.012","0.4","0.002"
"20191119","중앙차로","동작대로","25","0.017","0.032","0.3","0.007"
"20191119","일반도로","시흥대로","27","0.017","0.029","0.4","0.004"
"20191119","일반도로","도산대로","0","0.017","0.031","0.6","0.002"
"20191119","고공","북한산","26","0.026","0.006","0.3","0.003"
"20191119","고공","관악산","36","0.018","0.011","0.5","0.003"
"20191119","경계","세곡","27","0.017","0.019","0.4","0.004"
"20191119","일반도로","신촌로","39","0.012","0.037","0.6","0.003"
"20191119","경계","궁동","27","0.014","0.012","0.4","0.004"
"20191119","고공","남산","33","0.025","0.009","0.5","0.003"
"20191119","일반도로","화랑로","37","0.016","0.023","0.3","0.002"
"20191119","일반도로","천호대로","41","0.017","0.026","0.4","0.003"
"20191118","고공","북한산","84","0.027","0.007","0.4","0.003"
"20191118","전용차로","강변북로","0","0","0","0","0"
"20191118","일반도로","홍릉로","0","0","0","0","0"
"20191118","고공","남산","92","0.027","0.008","0.6","0.003"
"20191118","경계","세곡","66","0.019","0.017","0.6","0.003"
"20191118","일반도로","영등포로","76","0.016","0.028","0.5","0.003"
"20191118","경계","궁동","71","0.016","0.01","0.4","0.004"
"20191118","중앙차로","동작대로","68","0.022","0.025","0.3","0.006"
"20191118","일반도로","천호대로","64","0.02","0.023","0.4","0.003"
"20191118","중앙차로","강남대로","0","0.018","0.034","0.5","0.002"
"20191118","일반도로","화랑로","75","0.018","0.02","0.3","0.002"
"20191118","입체","올림픽공원","73","0.022","0.012","0.5","0.002"
"20191118","입체","마포아트센터","31","0.024","0.013","0.4","0.002"
"20191118","입체","자연사박물관","88","0","0","0","0"
"20191118","일반도로","한강대로","79","0.021","0.022","0.4","0.003"
"20191118","입체","서울숲","75","0.023","0","0.1","0.003"
"20191118","일반도로","청계천로","0","0","0","0","0"
"20191118","일반도로","종로","71","0.023","0.016","0.4","0.003"
"20191118","중앙차로","공항대로","67","0.019","0.021","0.4","0.004"
"20191118","일반도로","도산대로","0","0.018","0.022","0.8","0.002"
"20191118","일반도로","시흥대로","60","0.024","0.019","0.4","0.003"
"20191118","경계","행주","102","0.028","0.01","0.5","0.004"
"20191118","일반도로","신촌로","96","0.017","0.036","0.6","0.003"
"20191118","고공","관악산","101","0.032","0.01","0.5","0.004"
"20191118","전용차로","정릉로","100","0.01","0.056","0.4","0.004"
"20191117","경계","행주","34","0.008","0.031","0.8","0.004"
"20191117","입체","서울숲","23","0.008","0","0.1","0.004"
"20191117","중앙차로","강남대로","0","0.003","0.05","0.6","0.002"
"20191117","입체","자연사박물관","25","0","0","0","0"
"20191117","입체","마포아트센터","3","0.01","0.033","0.4","0.003"
"20191117","입체","올림픽공원","20","0.007","0.022","0.6","0.002"
"20191117","일반도로","천호대로","30","0.005","0.037","0.5","0.003"
"20191117","경계","궁동","24","0.007","0.028","0.4","0.004"
"20191117","고공","남산","24","0.016","0.021","0.7","0.003"
"20191117","고공","북한산","20","0.024","0.009","0.4","0.003"
"20191117","고공","관악산","43","0.045","0.01","0.5","0.004"
"20191117","일반도로","종로","31","0.004","0.04","0.7","0.003"
"20191117","일반도로","한강대로","23","0.008","0.037","0.5","0.003"
"20191117","경계","세곡","24","0.007","0.028","1.1","0.003"
"20191117","일반도로","신촌로","29","0.013","0.034","0.5","0.003"
"20191117","일반도로","시흥대로","27","0.004","0.054","0.8","0.003"
"20191117","중앙차로","동작대로","23","0.004","0.046","0.7","0.006"
"20191117","일반도로","영등포로","33","0.007","0.04","0.6","0.003"
"20191117","중앙차로","공항대로","34","0.006","0.037","0.7","0.005"
"20191117","전용차로","정릉로","35","0.003","0.082","0.8","0.004"
"20191117","일반도로","화랑로","32","0.005","0.035","0.6","0.002"
"20191117","일반도로","도산대로","0","0.008","0.043","0.8","0.002"
"20191116","일반도로","신촌로","54","0.003","0.057","1.1","0.004"
"20191116","중앙차로","공항대로","47","0.003","0.044","0.7","0.005"
"20191116","일반도로","화랑로","32","0.005","0.032","0.6","0.002"
"20191116","입체","자연사박물관","26","0","0","0","0"
"20191116","일반도로","영등포로","43","0.004","0.046","0.9","0.003"
"20191116","입체","서울숲","24","0.004","0","0.2","0.004"
"20191116","입체","마포아트센터","0","0.006","0.043","0.4","0.003"
"20191116","일반도로","천호대로","35","0.005","0.039","0.5","0.003"
"20191116","경계","궁동","27","0.004","0.031","0.4","0.004"
"20191116","중앙차로","강남대로","0","0.002","0.054","0.7","0.002"
"20191116","고공","남산","24","0.007","0.032","0.8","0.003"
"20191116","입체","올림픽공원","22","0.006","0.026","0.6","0.002"
"20191116","중앙차로","동작대로","32","0.004","0.047","0.8","0.006"
"20191116","일반도로","시흥대로","35","0.003","0.057","0.9","0.004"
"20191116","일반도로","도산대로","0","0.004","0.04","1.1","0.002"
"20191116","전용차로","정릉로","46","0.003","0.089","0.7","0.004"
"20191116","경계","세곡","24","0.004","0.032","0.9","0.003"
"20191116","고공","북한산","20","0.013","0.014","0.5","0.003"
"20191116","고공","관악산","28","0.021","0.011","0.4","0.003"
"20191116","일반도로","한강대로","34","0.003","0.049","0.7","0.004"
"20191116","일반도로","종로","35","0.004","0.039","0.7","0.003"
"20191116","경계","행주","30","0.004","0.035","0.8","0.004"
"20191115","일반도로","한강대로","20","0.007","0.042","0.6","0.004"
"20191115","입체","서울숲","21","0.003","0","0.1","0.004"
"20191115","경계","세곡","19","0.004","0.034","0.7","0.003"
"20191115","고공","남산","23","0.008","0.032","0.7","0.003"
"20191115","전용차로","정릉로","26","0.003","0.114","0.6","0.005"
"20191115","일반도로","홍릉로","42","0.003","0.04","0.6","0.003"
"20191115","일반도로","신촌로","28","0.006","0.045","0.6","0.003"
"20191115","입체","자연사박물관","20","0","0","0","0"
"20191115","일반도로","청계천로","24","0.002","0.048","1.1","0.004"
"20191115","입체","마포아트센터","3","0.007","0.042","0.4","0.003"
"20191115","경계","행주","26","0.004","0.04","0.7","0.004"
"20191115","일반도로","시흥대로","24","0.007","0.056","0.8","0.004"
"20191115","경계","궁동","24","0.006","0.029","0.4","0.004"
"20191115","일반도로","종로","25","0.002","0.046","0.7","0.003"
"20191115","입체","올림픽공원","21","0.004","0.032","0.7","0.002"
"20191115","일반도로","화랑로","26","0.004","0.036","0.6","0.003"
"20191115","고공","관악산","30","0.04","0.012","0.5","0.004"
"20191115","일반도로","도산대로","0","0","0.048","1","0.002"
"20191115","중앙차로","동작대로","18","0.007","0.046","0.6","0.006"
"20191115","일반도로","영등포로","29","0.005","0.046","0.7","0.003"
"20191115","일반도로","천호대로","27","0.003","0.043","0.4","0.003"
"20191115","중앙차로","공항대로","28","0.004","0.043","0.6","0.005"
"20191115","고공","북한산","16","0.008","0.027","0.4","0.003"
"20191115","전용차로","강변북로","16","0.007","0.044","0.5","0.004"
"20191115","중앙차로","강남대로","0","0.008","0.047","0.5","0.002"
"20191114","간이측정","시장1(통인시장)","5","0","0","0","0"
"20191114","간이측정","시장2(남대문시장)","7","0","0","0","0"
"20191114","간이측정","시장3(중부시장)","5","0","0","0","0"
"20191114","간이측정","시장4(방산시장)","5","0","0","0","0"
"20191114","일반도로","청계천로","17","0.025","0.015","0.4","0.003"
"20191114","일반도로","신촌로","22","0.017","0.031","0.5","0.003"
"20191114","일반도로","종로","20","0.022","0.018","0.3","0.003"
"20191114","중앙차로","동작대로","16","0.018","0.03","0.3","0.006"
"20191114","간이측정","공사장1(삼성병원)","24","0","0","0","0"
"20191114","일반도로","시흥대로","20","0.018","0.032","0.4","0.003"
"20191114","간이측정","시장5(동대문쇼핑센터)","7","0","0","0","0"
"20191114","간이측정","도로변4(을지로입구역)","5","0","0","0","0"
"20191114","간이측정","도로변3(종각역)","6","0","0","0","0"
"20191114","간이측정","도로변2(종로5가)","5","0","0","0","0"
"20191114","간이측정","을지인쇄골목2(인쇄골목)","6","0","0","0","0"
"20191114","간이측정","을지로(금속)","8","0","0","0","0"
"20191114","간이측정","강남구청2(랩코)","5","0","0","0","0"
"20191114","간이측정","강남구청1(SGA)","8","0","0","0","0"
"20191114","간이측정","강남구청3(센트리)","16","0","0","0","0"
"20191114","간이측정","공사장7","18","0","0","0","0"
"20191114","간이측정","을지인쇄골목1(인쇄골목)","21","0","0","0","0"
"20191114","간이측정","도로변10(종로5가-2)","11","0","0","0","0"
"20191114","경계","세곡","18","0.019","0.018","0.6","0.003"
"20191114","입체","마포아트센터","5","0.026","0.016","0.4","0.002"
"20191114","입체","서울숲","12","0.021","0","0.1","0.004"
"20191114","입체","올림픽공원","20","0.021","0.012","0.4","0.003"
"20191114","간이측정","공사장5(효제동)","27","0","0","0","0"
"20191114","중앙차로","공항대로","25","0.017","0.027","0.3","0.004"
"20191114","일반도로","천호대로","21","0.018","0.027","0.3","0.003"
"20191114","중앙차로","강남대로","0","0.004","0.075","0.8","0.003"
"20191114","일반도로","영등포로","22","0.018","0.025","0.4","0.003"
"20191114","경계","행주","26","0.025","0.014","0.4","0.004"
"20191114","간이측정","공사장6(세운재정비촉진지구)","19","0","0","0","0"
"20191114","간이측정","도로변1(광화문역)","4","0","0","0","0"
"20191114","간이측정","도로변5(명동역)","5","0","0","0","0"
"20191114","간이측정","도로변6(종로3가역)","7","0","0","0","0"
"20191114","고공","관악산","26","0.021","0.013","0.4","0.003"
"20191114","고공","북한산","14","0.025","0.007","0.2","0.003"
"20191114","간이측정","도로변7(충무로역)","6","0","0","0","0"
"20191114","입체","자연사박물관","18","0","0","0","0"
"20191114","고공","남산","21","0.026","0.009","0.4","0.003"
"20191114","간이측정","도로변8(경복궁역)","6","0","0","0","0"
"20191114","간이측정","도로변9(동대문역사공원역)","6","0","0","0","0"
"20191114","경계","궁동","16","0.015","0.012","0.4","0.004"
"20191114","간이측정","공사장4(저동2지구)","18","0","0","0","0"
"20191114","간이측정","공사장3(효제동)","76","0","0","0","0"
